member_id,landing_page_type,os,pref_id,occupation_id,age,mail_domain_type
2965718,detail,,37,21,29,gmail
2966046,search_hello,smartphone,14,2,20,other
2966184,search_hello,,4,345,23,gmail
2966232,detail,,35,15,22,ezweb
2966302,detail,,1,12,33,softbank
2966501,search_hello,,23,367,49,gmail
2966961,jobshil_post,,28,368,20,icloud
2967075,search_hello,,20,367,24,docomo
2967096,detail,smartphone,23,339,24,icloud
2967233,detail,,40,367,22,icloud
2967608,search_hello,,40,226,38,docomo
2967857,search_multi,smartphone,47,14,21,other
2968030,search_hello,smartphone,14,151,35,softbank
2968077,search_hello,smartphone,24,3,23,icloud
2968414,search_hello,smartphone,9,15,32,icloud
2968531,detail,smartphone,8,146,20,softbank
2968724,detail,smartphone,23,4,20,gmail
2968870,search_hello,smartphone,13,219,19,icloud
2968964,search_hello,smartphone,15,367,31,ezweb
2969125,search_hello,smartphone,27,14,24,ezweb
2969347,search_hello,smartphone,47,14,19,other
2969352,search_multi,,41,50,48,gmail
2970039,detail,smartphone,13,1,22,icloud
2970248,search_hello,windows,11,329,52,yahoo
2970394,search_hello,,34,289,30,gmail
2970400,search_hello,smartphone,1,264,21,docomo
2970665,detail,smartphone,44,179,44,yahoo
2970705,search_hello,,13,20,42,gmail
2971122,search_hello,smartphone,40,352,53,gmail
2971305,hello_hw,smartphone,22,15,53,other
2971555,hello_hw,,1,1,24,icloud
2971758,detail_hello,,21,139,35,ezweb
2971966,detail,smartphone,34,14,19,softbank
2971968,detail_hello,smartphone,24,368,26,gmail
2972434,search_hello,,41,382,23,other
2972564,jobshil_post,smartphone,16,291,20,softbank
2972685,search_hello,,26,99,45,icloud
2972790,search_hello,,4,367,27,gmail
2972952,search_hello,,11,1,42,gmail
2973249,search_hello,,13,24,34,yahoo
2973955,search_hello,windows,13,173,35,gmail
2974227,search_hello,smartphone,19,195,18,icloud
2974548,jobshil_post,,46,17,57,gmail
2974733,search_hello,smartphone,28,40,47,ezweb
2975601,search_hello,smartphone,28,275,36,docomo
2975679,search_other,smartphone,47,343,20,gmail
2975765,search_hello,smartphone,13,113,50,yahoo
2976135,search_hello,smartphone,8,40,29,softbank
2976380,search_hello,smartphone,28,27,32,gmail
2976503,search_hello,smartphone,23,146,34,ezweb
2976505,search_hello,smartphone,40,27,34,softbank
2976652,jobshil_post,windows,1,139,36,yahoo
2976672,search_hello,smartphone,30,14,24,icloud
2976778,search_hello,smartphone,11,14,25,other
2976837,search_other,smartphone,29,381,44,gmail
2976870,search_hello,smartphone,10,40,31,other
2976886,search_city,smartphone,26,362,20,other
2977328,jobshil_post,smartphone,8,18,42,ezweb
2977331,search_hello,smartphone,11,49,30,gmail
2977499,detail,smartphone,40,63,26,other
2977797,search_hello,smartphone,43,35,20,icloud
2977826,search_hello,smartphone,34,14,20,icloud
2977888,search_hello,smartphone,19,21,23,gmail
2977989,search_hello,iPad,40,1,39,gmail
2978023,search_hello,smartphone,13,1,50,icloud
2978057,detail_hello,smartphone,19,35,38,yahoo
2978836,detail,smartphone,23,283,21,icloud
2979227,search_hello,smartphone,12,5,26,icloud
2979327,search_multi,smartphone,10,4,47,yahoo
2979593,search_hello,smartphone,11,1,24,icloud
2979633,detail,smartphone,14,10,48,other
2979999,detail,smartphone,13,335,41,softbank
2980437,search_hello,smartphone,8,283,44,icloud
2980551,search_hello,smartphone,45,159,43,softbank
2980681,search_hello,AndroidTablet,34,344,46,yahoo
2980733,search_hello,,38,226,25,ezweb
2981391,search_hello,smartphone,9,220,20,gmail
2982203,search_hello,,45,224,32,other
2982407,detail,smartphone,8,5,37,softbank
2982532,detail,smartphone,13,300,31,ezweb
2982550,search_hello,smartphone,18,142,20,other
2982659,search_hello,,23,367,23,other
2983165,search_hello,windows,13,1,44,gmail
2983376,search_hello,smartphone,11,14,22,other
2984074,detail_hello,smartphone,15,368,20,icloud
2984350,jobshil_post,windows,27,238,27,gmail
2984756,search_hello,smartphone,14,222,49,other
2985355,search_hello,smartphone,13,14,16,other
2985475,search_hello,,27,227,29,other
2985815,jobshil_post,smartphone,38,181,28,other
2985859,search_hello,smartphone,16,14,28,softbank
2985951,,,,,19,ezweb
2986951,detail,smartphone,25,14,21,icloud
2988194,search_hello,smartphone,9,367,25,softbank
2988316,detail,smartphone,39,112,22,gmail
2988939,search_hello,,13,181,29,gmail
2988974,search_hello,smartphone,43,338,45,yahoo
2988990,search_hello,smartphone,42,219,24,ezweb
2990170,search_hello,,40,295,19,other
2990348,,smartphone,40,337,24,other
2991760,detail,smartphone,37,112,43,gmail
2991985,detail,smartphone,7,14,24,softbank
2992101,search_hello,smartphone,29,1,26,docomo
2992289,detail,smartphone,14,18,24,ezweb
2993417,jobshil_post,smartphone,13,4,25,icloud
2993804,detail,,13,198,27,gmail
2993823,detail,smartphone,1,367,51,icloud
2965142,search_hello,smartphone,2,226,28,softbank
2965214,search_hello,smartphone,14,14,25,ezweb
2965555,detail,iPad,20,170,22,gmail
2965556,search_hello,smartphone,39,359,21,icloud
2965657,detail,smartphone,12,37,21,gmail
2965682,detail,smartphone,43,41,34,docomo
2965690,search_hello,smartphone,12,82,21,gmail
2966137,login,smartphone,1,214,20,ezweb
2966213,detail,smartphone,14,343,20,gmail
2966412,jobshil_other,,47,340,22,gmail
2966425,jobshil_post,smartphone,43,112,48,softbank
2966573,search_hello,smartphone,12,356,21,docomo
2966691,search_hello,iPad,19,224,36,yahoo
2966778,search_hello,windows,10,195,28,gmail
2966860,jobshil_post,smartphone,30,222,36,icloud
2966952,detail,smartphone,38,1,25,other
2967087,search_hello,smartphone,19,14,23,icloud
2967220,search_hello,smartphone,31,35,25,ezweb
2967316,jobshil_post,smartphone,46,343,46,other
2967450,search_other,smartphone,19,14,47,gmail
2967537,search_hello,smartphone,47,18,46,icloud
2967652,search_hello,smartphone,23,168,20,gmail
2967734,search_hello,smartphone,13,226,20,gmail
2967837,detail,,35,382,31,yahoo
2967987,search_hello,smartphone,13,26,25,gmail
2968011,search_other,,13,41,25,icloud
2968289,search_hello,,9,265,21,other
2968431,detail,smartphone,28,2,25,gmail
2969266,search_hello,windows,22,152,19,ezweb
2969334,search_hello,smartphone,45,17,47,gmail
2969411,search_hello,smartphone,7,223,35,softbank
2969416,detail,smartphone,15,14,25,softbank
2969453,search_hello,smartphone,22,367,28,other
2969591,search_hello,smartphone,11,15,33,icloud
2969782,search_hello,smartphone,1,217,52,icloud
2970000,search_hello,smartphone,12,151,24,softbank
2970145,detail_hello,,13,14,29,icloud
2970244,search_hello,smartphone,47,14,20,gmail
2970256,search_hello,smartphone,27,14,40,other
2970580,search_hello,,32,96,25,gmail
2970607,search_hello,smartphone,13,152,36,gmail
2970880,search_custom,windows,13,14,37,other
2971036,detail,,33,325,26,other
2971091,search_hello,smartphone,23,14,23,ezweb
2971204,search_hello,,27,3,20,icloud
2971349,detail,smartphone,8,248,32,icloud
2971361,jobshil_post,smartphone,45,206,31,gmail
2971584,detail,smartphone,13,14,23,docomo
2972164,jobshil_post,smartphone,14,139,47,gmail
2972316,search_multi,smartphone,40,204,23,gmail
2972372,jobshil_post,,26,227,29,other
2972613,search_hello,,1,64,38,docomo
2973251,detail,smartphone,34,236,40,gmail
2973833,search_hello,smartphone,14,226,25,other
2974063,search_hello,windows,11,236,51,other
2974337,search_hello,,13,339,24,gmail
2974422,search_hello,smartphone,11,95,37,gmail
2974556,search_hello,smartphone,13,300,22,gmail
2974624,search_hello,smartphone,23,18,20,other
2974627,detail,smartphone,44,345,26,other
2974753,search_other,,11,40,54,gmail
2974871,detail,smartphone,8,364,30,ezweb
2975028,detail,windows,37,1,26,gmail
2975143,search_other,Mac OSX,43,18,28,gmail
2975366,detail,smartphone,34,5,27,icloud
2975397,search_hello,windows,11,345,19,gmail
2975450,detail_hello,,12,4,29,softbank
2975465,search_hello,smartphone,8,82,24,softbank
2975841,search_hello,,40,191,46,gmail
2975923,search_hello,smartphone,24,226,24,gmail
2976070,detail,,40,319,20,softbank
2976179,search_multi,smartphone,,,34,softbank
2976452,search_multi,,14,195,30,gmail
2976525,search_hello,Mac OSX,16,213,24,gmail
2976683,,,8,228,57,docomo
2976883,search_other,smartphone,23,14,20,other
2976987,,,21,5,34,other
2977065,detail,,1,343,23,other
2977137,search_hello,,1,14,20,other
2977308,search_hello,smartphone,11,283,25,gmail
2977759,detail,,20,226,24,icloud
2978219,search_hello,Mac OSX,27,224,27,softbank
2978446,search_other,windows,23,5,51,other
2978606,search_hello,smartphone,1,18,37,yahoo
2979009,detail_hello,,13,341,20,icloud
2979139,hello,smartphone,14,4,28,gmail
2979186,detail,smartphone,26,14,44,docomo
2979321,detail,,11,367,23,gmail
2979381,search_other,smartphone,11,4,44,gmail
2979435,jobshil_post,smartphone,47,35,26,ezweb
2979744,search_hello,,1,176,26,ezweb
2979753,search_hello,,14,20,23,gmail
2980468,detail,smartphone,7,343,20,softbank
2980517,detail,smartphone,8,15,24,other
2980527,search_other,windows,5,223,31,other
2980826,jobshil_post,smartphone,35,367,26,gmail
2980848,search_hello,smartphone,36,2,25,softbank
2980875,search_hello,smartphone,43,40,45,other
2980983,search_hello,smartphone,21,335,21,gmail
2981756,search_hello,smartphone,14,35,21,icloud
2981757,detail,,5,13,37,gmail
2981796,search_hello,smartphone,40,263,30,icloud
2981834,search_hello,smartphone,3,13,25,other
2982576,jobshil_post,smartphone,13,217,47,docomo
2982911,detail,smartphone,13,47,51,icloud
2983506,detail_hello,windows,40,14,33,other
2983649,detail_hello,smartphone,16,1,26,gmail
2984105,search_hello,smartphone,22,344,37,softbank
2984150,detail_hello,,4,29,27,gmail
2984441,search_hello,,23,14,23,softbank
2984868,search_hello,smartphone,40,35,21,icloud
2986393,search_multi,smartphone,12,14,22,other
2986700,search_hello,smartphone,40,48,19,other
2987054,hello,,1,14,21,icloud
2988076,search_hello,smartphone,13,156,20,icloud
2988408,detail_hello,smartphone,10,14,21,softbank
2989217,search_multi,smartphone,34,4,20,gmail
2989694,detail,smartphone,46,14,19,icloud
2990292,detail,smartphone,28,35,23,other
2965036,search_hello,smartphone,13,26,33,yahoo
2965086,detail,smartphone,40,14,35,gmail
2965191,jobshil_post,,26,226,49,ezweb
2965470,jobshil_post,smartphone,13,46,25,other
2965520,search_custom,smartphone,9,40,22,softbank
2965760,search_hello,smartphone,34,14,20,ezweb
2966011,detail,smartphone,36,96,22,gmail
2966401,detail_hello,smartphone,13,17,23,icloud
2966407,detail,smartphone,27,7,19,softbank
2966754,search_hello,smartphone,19,14,43,docomo
2966896,search_hello,smartphone,12,367,39,ezweb
2967685,search_hello,smartphone,44,324,19,gmail
2967804,search_hello,smartphone,1,281,31,icloud
2967845,jobshil_post,,28,2,29,gmail
2967967,search_hello,,1,14,20,icloud
2968216,search_hello,,15,5,27,icloud
2968255,jobshil_other,,14,343,35,softbank
2968329,detail_hello,smartphone,15,227,24,ezweb
2968424,jobshil_post,smartphone,23,338,20,softbank
2968499,jobshil_other,smartphone,47,15,22,icloud
2968633,search_hello,smartphone,11,1,22,softbank
2968740,search_hello,smartphone,13,15,25,other
2968911,search_hello,smartphone,14,14,26,ezweb
2968994,detail,smartphone,12,14,18,docomo
2969014,search_other,smartphone,10,14,20,docomo
2969142,detail,smartphone,12,40,23,docomo
2969307,search_hello,smartphone,27,46,25,icloud
2969321,detail,smartphone,28,224,27,softbank
2969651,search_hello,,1,20,24,icloud
2969665,jobshil_post,smartphone,17,40,21,icloud
2970008,search_hello,smartphone,23,14,21,ezweb
2970028,detail_hello,smartphone,8,14,20,icloud
2970075,search_hello,smartphone,13,15,31,docomo
2970143,detail,smartphone,12,95,23,ezweb
2970247,search_hello,smartphone,27,14,24,ezweb
2970730,search_other,,27,338,21,icloud
2970810,detail,smartphone,9,14,21,icloud
2970858,detail,smartphone,6,15,38,softbank
2971341,search_hello,smartphone,11,366,35,icloud
2971401,detail_hello,windows,13,7,20,gmail
2971506,jobshil_post,,26,14,31,icloud
2971568,search_hello,,40,5,41,gmail
2971602,search_hello,smartphone,47,217,20,icloud
2971699,detail,smartphone,18,287,31,gmail
2972326,detail_hello,,19,382,23,gmail
2972620,search_hello,smartphone,44,41,61,softbank
2972725,other,smartphone,34,99,39,other
2972964,search_hello,,1,178,28,gmail
2973012,jobshil_post,smartphone,4,14,16,gmail
2973084,search_hello,,17,4,31,other
2973189,search_custom,,18,343,20,ezweb
2973255,hello,smartphone,37,329,25,yahoo
2973412,search_hello,smartphone,14,224,36,ezweb
2973565,jobshil_post,smartphone,11,210,27,gmail
2973756,search_hello,smartphone,20,14,22,ezweb
2973844,search_other,windows,26,336,26,yahoo
2973977,login,smartphone,11,2,21,icloud
2974192,search_hello,smartphone,42,2,49,gmail
2974252,search_hello,,32,343,28,ezweb
2974263,search_hello,smartphone,27,5,24,other
2974325,search_hello,smartphone,23,14,21,other
2974327,detail,smartphone,1,152,22,gmail
2974420,search_hello,smartphone,14,15,40,ezweb
2974775,search_hello,smartphone,47,361,39,gmail
2975001,search_hello,smartphone,27,204,25,gmail
2975032,detail,,14,14,34,gmail
2975169,search_other,,15,2,24,gmail
2975259,search_hello,smartphone,3,40,21,other
2975296,search_age,,36,35,23,gmail
2975380,search_other,smartphone,28,14,49,softbank
2975497,search_other,smartphone,25,14,25,softbank
2975562,search_hello,smartphone,13,15,21,gmail
2975613,search_other,,35,224,19,icloud
2975788,search_hello,smartphone,37,343,26,icloud
2975882,detail,,23,224,23,softbank
2976073,jobshil_post,smartphone,26,178,23,ezweb
2976155,detail,smartphone,1,96,22,other
2976333,top,smartphone,23,5,28,icloud
2976387,detail,,13,14,36,gmail
2976644,detail,smartphone,17,241,20,icloud
2977185,search_other,,4,368,43,gmail
2977906,search_hello,,28,152,51,gmail
2977919,jobshil_post,smartphone,8,2,38,gmail
2978076,detail,smartphone,28,235,22,gmail
2978292,jobshil_post,smartphone,27,14,21,softbank
2978349,search_hello,smartphone,13,340,55,softbank
2978370,search_other,smartphone,21,367,32,docomo
2978423,search_hello,,20,224,21,gmail
2978926,detail,,24,238,20,gmail
2979315,search_hello,smartphone,1,14,21,docomo
2979379,search_hello,,12,222,23,gmail
2979448,search_hello,smartphone,27,224,41,other
2979485,search_hello,smartphone,21,48,20,gmail
2979537,login,smartphone,47,2,24,gmail
2979808,search_hello,smartphone,27,142,20,icloud
2979873,,,46,227,39,other
2980001,search_other,smartphone,8,264,52,docomo
2980205,search_hello,smartphone,13,226,24,icloud
2980229,search_hello,smartphone,37,338,24,other
2980242,search_hello,smartphone,33,343,23,icloud
2980246,detail,windows,13,112,22,other
2980303,detail,smartphone,13,14,24,ezweb
2980420,search_hello,smartphone,14,226,44,gmail
2980507,search_hello,smartphone,11,335,42,gmail
2981306,search_hello,smartphone,46,14,23,docomo
2981920,search_hello,smartphone,22,362,26,gmail
2981974,search_other,smartphone,13,40,24,other
2982047,detail,smartphone,29,35,36,softbank
2982068,detail_hello,smartphone,2,99,23,other
2982113,search_hello,smartphone,15,2,37,gmail
2982202,detail_hello,,47,343,36,softbank
2982308,search_other,smartphone,40,172,30,yahoo
2982379,search_hello,Mac OSX,4,179,20,icloud
2982579,search_hello,smartphone,20,367,26,icloud
2982653,detail_hello,smartphone,23,367,31,ezweb
2982785,,,38,368,47,ezweb
2982970,search_hello,,11,329,21,other
2983139,search_hello,windows,47,338,27,docomo
2992611,search_other,smartphone,37,226,21,icloud
2992710,jobshil_post,smartphone,28,34,21,icloud
2993768,search_hello,smartphone,8,238,48,docomo
2994058,search_other,smartphone,8,3,20,docomo
2995005,detail,smartphone,23,1,31,docomo
2995381,search_other,smartphone,33,343,55,other
2996312,search_hello,smartphone,1,30,22,icloud
2997444,search_other,smartphone,15,210,31,gmail
2997725,jobshil_post,smartphone,34,39,26,softbank
2997792,search_custom,smartphone,23,47,24,other
2998580,jobshil_post,smartphone,27,334,25,icloud
2998630,jobshil_post,iPad,14,227,52,other
2999770,detail,,22,99,20,other
3000103,detail,smartphone,25,95,22,icloud
3001073,login,smartphone,28,338,38,icloud
2990062,search_hello,smartphone,13,343,31,yahoo
2991206,jobshil_post,smartphone,27,289,26,icloud
2991576,search_hello,smartphone,43,20,53,other
2991611,detail,smartphone,7,343,26,docomo
2991652,detail,smartphone,13,337,47,other
2991824,jobshil_post,iPad,12,139,41,gmail
2991975,search_hello,smartphone,11,14,20,docomo
2992377,top,smartphone,14,220,24,gmail
2992646,search_other,windows,17,17,28,gmail
2992647,search_other,smartphone,11,329,27,docomo
2992792,jobshil_post,smartphone,13,41,54,gmail
2993336,search_custom,smartphone,43,5,36,gmail
2994544,detail,iPad,13,170,32,other
2994752,search_user,windows,28,20,29,gmail
2995052,top,smartphone,24,223,28,gmail
2995308,detail,windows,4,290,46,gmail
2995469,detail,smartphone,21,17,26,other
2995484,search_hello,,1,1,15,other
2996108,jobshil_post,smartphone,8,17,29,gmail
2996172,detail,smartphone,10,99,49,ezweb
2996713,search_hello,smartphone,23,2,24,icloud
2997146,search_other,windows,20,20,35,yahoo
2998054,detail,smartphone,40,26,42,gmail
2998067,detail,,13,112,54,gmail
2998688,detail,smartphone,28,223,22,icloud
2999128,detail,smartphone,7,16,23,icloud
3000124,detail,smartphone,26,36,31,gmail
3000371,detail,windows,13,14,46,yahoo
3000418,search_hello,smartphone,14,14,21,gmail
3000770,detail,smartphone,14,5,52,ezweb
3000867,detail,smartphone,13,14,41,softbank
2992361,detail,,13,50,35,gmail
2992961,top,smartphone,2,1,28,icloud
