member_id,page_type,hit,trajectory,stay
2987795,else,1,996,29
2986748,mypage_index,1,93,15
2979399,search_multi,1,6670,75
2979051,login,1,44,7
2978719,search_user,1,935,59
2977779,search_multi,3,23634,36
2977491,mypage_index,1,1697,8
2975636,register,1,429,1
2973619,else,1,1488,19
2971621,search_other,1,502,56
2970078,register,1,515,99
2966381,mypage_consider,1,211,65
2966232,register,1,669,11
2977138,search_other,3,13839,78
2976675,detail,1,0,36
2974361,register,1,332,4
2972574,register,2,995,57
2972143,search_other,1,85,106
2968686,search_pref,1,1844,33
2967859,register,1,600,14
2965191,register,1,663,33
2995300,detail,1,3223,3123
2968232,search_hello,1,1646,81216
2999818,entry,1,591,23
2998064,search_multi,1,246,5871
2985067,edit_resume,1,4480,9
2982160,register,1,699,12
2980569,entry,1,51,50
2980141,register,1,853,0
2978433,detail,1,7609,17
2976064,else,1,4849,2
2976589,else,1,627,42
2978439,mypage_scout,1,574,7
2972679,search_pref,1,706,6
2970677,mypage_scout,1,268,24
2968634,register,1,865,1
2966148,detail,3,9045,184
2997578,edit_hope,1,0,959
2982671,detail,2,8332,231
2981310,detail,2,5414,6
2981272,else,1,443,4
2977020,else,1,822,8
2975803,mypage_index,1,22,0
2975662,register,1,607,13
2973126,register,1,566,426
2970360,else,2,1871,31
2969232,else,1,3529,0
2968327,else,1,1544,94
2966925,search_multi,2,4474,27
2965095,detail,1,2386,34
2984482,search_other,2,2623,36
3000584,register,1,780,11
2997142,detail,3,18875,159
2993669,search_pref,1,182,20
2981933,register,1,200,3
2979587,register,1,334,5
2979244,search_other,6,109961,191
2976614,detail,3,799,119
2973882,search_user,2,21598,111
2971784,register,1,534,870
2965294,search_user,1,11074,16
2997954,else,1,429,32
2986095,login,1,81,64
2983443,else,1,1698,74
2975357,register,1,377,10
2970043,search_user,1,0,170
2966095,mypage_index,1,0,88
2965284,detail,2,8377,84
2965096,register,1,669,65
2989162,edit_hope,1,131,1
2988977,detail,1,6790,16
2974900,search_other,2,2135,9
2966046,edit_hope,1,40,25
2965293,search_pref,1,588,10
3001160,search_user,1,8827,5
2996302,mypage_index,2,403,123
2986013,edit_resume,1,2910,103
2979261,search_other,1,12989,12
2971206,mypage_scout,1,2254,4
2970354,entry,1,2222,501
2969125,mypage_index,1,1468,5
2967572,search_other,1,4107,6
2965760,register,1,970,96
2999448,edit_hope,1,241,72
2997285,register,1,511,45
2990395,register,1,0,152
2982846,search_multi,1,627,1148
2982826,search_other,1,1255,858
2980692,search_user,1,675,89
2977309,search_pref,1,101,5
2976002,mypage_index,1,424,36
2975153,detail,1,325,161
2974542,else,1,827,6
2973900,search_multi,1,927,41
2970738,register,1,703,22
2968846,mypage_index,1,0,103
2968640,detail,1,618,118
2967394,register,1,971,155
2998002,mypage_index,1,290,19
2970040,register,1,552,15
2967915,search_other,1,15,1109
2967620,register,1,890,5
2993500,register,1,0,327
2989054,detail,1,3243,16
2987708,search_user,1,0,12
2979102,detail,1,13492,69
2976058,mypage_index,1,0,34
2973265,search_other,1,4000,27
2970673,search_other,1,0,11
2967105,detail,1,5790,81
2966409,login,1,522,33
2999429,register,1,377,42
2999383,detail,1,11346,195
2994283,register,1,122,220
2973700,register,1,46,11
2973544,detail,1,9325,198
2971614,search_pref,1,4859,8
2967316,detail,1,0,58
2966623,login,1,104,3
2977906,edit_scout,1,1000,22
2965344,mypage_index,5,4025,62
2967818,search_hello,4,20513,380527
2998584,search_user,3,32862,5054
2992169,detail,5,18900,438
2992361,entry,1,648,17
2991523,register,1,790,21
2990760,detail,2,8632,940
2988487,search_city,1,10821,17
2979216,mypage_scout,4,4114,56
2979571,mypage_index,2,345,25
2979537,search_user,5,7848,166
2977589,detail,5,21019,153
2975926,entry,5,7378,61
2975129,search_other,1,1223,855
2974009,login,1,78,14
2974538,detail,4,20494,148
2974073,edit_hope,5,5717,242
2973462,mypage_scout,3,4989,83
2977596,search_other,3,20306,1792
2971671,search_multi,3,16080,503
2971329,register,2,686,25
2968329,detail,3,6581,3082
2968287,else,3,1995,139
2967840,mypage_index,1,237,57
2972613,search_multi,2,8699,356
2966667,detail,1,2356,15
2976377,search_other,2,19832,378
2966114,register,1,148,12
2965611,detail,3,1128,147
2965272,mypage_scout,1,1527,478
2981920,detail,3,13267,351
2997914,login,2,208,364
2995381,search_multi,2,24895,12935
2987697,search_pref,1,11310,17
2984565,search_multi,2,1608,427
2983263,mypage_scout,1,1333,24
2981756,search_other,2,6081,23
2979744,else,8,11873,74
2979924,register,1,739,62
2976681,detail,4,29859,82
2970424,else,1,204,23
2966326,detail,1,3119,126
2966300,search_other,1,144,104
2965556,register,1,148,26
2965104,register,1,413,10
2976669,search_user,4,6840,310
2993856,search_user,2,1075,179
2992638,search_other,1,0,2
2986796,entry,2,2080,301
2985930,detail,1,0,462
2984150,search_user,1,4765,103
2983620,register,2,160,147
2989964,else,4,3524,128
2978150,login,1,367,42
2976740,search_other,5,22081,146
2974574,search_user,5,9179,1113
2974565,search_user,3,18074,448
2972915,mypage_consider,1,0,127
2971199,search_user,1,2488,44
2971110,edit_hope,1,0,19
2970207,mypage_index,2,1455,22
2969685,search_pref,1,581,19
2969427,search_user,1,1436,95
2998854,detail,1,7212,53
2995447,else,2,878,94
2993562,search_user,1,8751,32
2991652,search_user,4,37817,196
2982047,register,1,160,421
2980715,mypage_index,1,715,114
2980341,register,1,160,80
2978957,search_multi,4,11655,138
2974242,mypage_index,2,778,18
2972715,register,1,0,20
2970748,mypage_scout,2,3973,283
2971709,search_pref,1,6834,1221
2965344,edit_hope,2,425,33
2965088,else,1,805,58
2987669,mypage_index,2,274,12981
2978301,entry,2,2300,111
2976199,edit_hope,3,715,151
2974423,detail,4,22294,165
2974250,search_user,3,12456,32
2972666,mypage_index,1,1415,141
2970250,mypage_index,1,538,15
2969252,search_user,1,8595,7
2968565,detail,1,4168,82
2966503,else,1,0,9
2966688,register,1,413,8
2966561,search_other,1,2833,388
2966429,search_user,2,7450,40
2998288,else,1,1294,20
2996713,login,2,162,20
2992207,edit_resume,1,919,96
2988189,mypage_index,2,39,78
2983216,mypage_index,1,1730,12
2982579,search_user,1,2069,16
2973423,edit_resume,1,1158,5
2970374,detail,3,15427,102
2969433,mypage_index,1,689,56
2967866,detail,4,7562,31
2965359,detail,1,5500,19
2982109,search_multi,1,8718,11523
2992502,register,1,160,8
2990450,search_multi,1,2259,820
2999265,else,1,10193,96
2980998,mypage_index,4,2122,125
2980142,search_other,1,4465,38
2979177,detail,1,383,15
2977331,login,1,44,29
2976992,detail,2,23233,36
2976913,search_multi,1,322,1072
2976791,else,1,9745,5
2973502,else,1,1667,17
2967683,detail,1,8130,44
2967673,register,1,162,20
2966489,register,1,501,43
2965402,else,3,4709,96
3000945,search_user,2,158,82
2986930,detail,1,4082,14
2985464,search_user,2,9882,132
2982987,search_user,1,7900,51
2982113,register,1,288,392
2980704,search_user,2,0,116
2979754,mypage_index,1,2201,2462
2974733,search_other,1,9472,13
2973816,search_pref,1,202,8
2972355,edit_hope,1,236,23
2971690,search_other,1,8266,777
2969935,mypage_index,2,970,239
2966011,mypage_scout,1,40,60
2967950,search_multi,1,0,1541
2999949,else,2,920,25
2998443,detail,1,16,34
2994808,entry,1,1848,70
2994209,search_multi,1,1737,4468
2993187,search_user,2,3017,156
2993017,search_user,1,197,26
2988620,search_user,4,27108,241
2987981,search_multi,1,336,4307
2980882,mypage_index,2,1954,148
2985423,register,2,283,84
2980142,edit_hope,1,2180,17
2978299,search_other,2,2243,50
2977553,search_other,1,8607,3
2977002,detail,2,8321,119
2974884,search_user,3,5009,67
2974761,detail,2,3415,42
2970433,else,3,2286,128
2969469,register,2,574,60
2968517,search_city,1,121,22
2968108,detail,1,4728,18
2967523,register,2,1286,48
2965883,search_multi,1,15184,15
2965821,detail,1,1286,10
2969482,register,2,667,29
2988904,search_multi,1,1994,1701
2992920,else,4,17240,38661
2992377,detail,1,3722,23
2983195,login,2,409,596
2981249,search_other,1,9656,392
2979742,detail,3,4542,104
2980335,search_user,3,5553,67
2978295,search_user,2,11907,179
2977818,register,1,507,62
2977780,detail,1,3371,20
2977356,search_user,2,6690,32
2974473,detail,2,4452,12
2974063,search_user,1,8900,53
2971055,entry,1,709,19
2965876,detail,2,5719,24
2965778,else,3,349,74
2965622,else,2,1965,134
2965269,register,1,564,28
2965155,search_user,4,26846,407
2993458,search_other,5,14785,57277
3000878,else,1,974,166
3000695,search_pref,1,5454,13
2993584,register,1,0,16
2990223,register,1,790,15
2985556,search_user,2,756,63
2982472,search_other,2,646,442
2981834,detail,1,19159,16
2981355,detail,2,20669,137
2980642,login,1,44,104
2979437,login,2,252,96
2977528,mypage_consider,5,9449,123
2978633,search_other,1,58,149
2977596,mypage_index,2,1230,131
2976055,mypage_index,3,0,186
2973291,register,1,718,5
2972813,mypage_index,2,1612,67
2970902,login,2,752,68
2970932,search_other,1,164,2
2967818,register,1,755,14
2967754,register,3,1241,29
2967260,register,2,607,19
2965070,detail,3,3844,252
2999711,else,1,0,316
2999397,search_other,2,9750,877
2998620,detail,3,5383,57
2998429,entry,1,1718,69
2997739,search_other,1,5923,2013
2992337,else,2,2963,6
2991508,register,1,660,89
2985744,search_user,1,5128,131
2984901,search_multi,1,6539,294
2984232,entry,2,2290,123
2981633,register,1,160,199
2979788,search_other,1,756,829
2979315,register,1,160,18
2977227,search_multi,1,9272,271
2976696,search_other,1,1000,20
2976381,register,1,449,5
2974422,mypage_index,5,1528,412
2973857,register,2,914,66
2971091,search_multi,1,3343,31
2968383,search_other,2,1409,489
2968294,register,1,598,20
2966017,register,1,893,61
2991135,login,2,207,460
2988939,search_user,6,77141,1169
2988536,mypage_scout,1,1653,225
2984530,search_user,2,4579,66
2983506,search_user,1,9500,45
2979622,search_other,3,44557,81
2976006,detail,2,6740,81
2974807,mypage_index,1,450,19
2966668,entry,1,2502,38
2966573,search_other,2,7675,110
2966525,mypage_index,2,378,216
2965690,search_other,1,152,422
2965469,search_other,2,12598,1045
2965106,search_other,3,892,2041
2987691,mypage_index,1,897,17
2984948,search_multi,2,10112,520
2984358,detail,1,4531,227
2978448,detail,3,16403,93
2975651,register,1,981,40
2973800,search_multi,1,9660,4
2972793,register,3,630,133
2972121,search_user,2,10259,41
2968425,search_multi,2,9026,9
2968348,search_multi,4,7557,66
2967923,register,2,1291,64
2967846,search_other,2,6792,45
2966952,search_multi,2,8463,50
2966788,mypage_index,1,948,20
2966026,entry,2,2199,255
2965426,search_pref,1,332,13
2965284,register,1,585,12
2991984,detail,3,18977,353
2987510,detail,1,13306,129
2985638,detail,1,2100,21
2979081,register,1,249,37
2975986,register,1,671,14
2974116,search_other,3,12316,324
2971694,edit_scout,2,1319,118
2969693,search_user,2,1891,16
2968488,search_user,2,3734,69
2967749,register,1,600,166
2967146,search_multi,3,2706,153
2967059,register,1,926,23
2966421,detail,10,44578,696
2966073,register,1,834,15
2965704,register,1,455,94
2965307,mypage_index,1,1761,12
2997254,register,1,534,28
2991842,mypage_index,2,1243,44
2990288,else,2,4569,20
2988916,register,2,1146,38
2984997,search_other,1,4479,133
2982970,search_other,1,6586,4108
2982407,search_pref,1,544,14
2981170,mypage_index,1,411,3
2979581,entry,2,4351,56
2979534,register,1,0,13
2977243,mypage_index,1,0,15
2976073,register,2,307,18
2976025,search_other,2,9332,60
2974948,register,1,499,85
2973822,search_other,2,7698,62
2971614,search_other,1,344,214
2970145,search_user,5,35441,233
2968016,search_other,2,16487,20
2966811,mypage_index,1,0,131
2966550,search_multi,1,166,768
2997259,register,2,1126,65
2994585,detail,1,11040,277
2979150,search_pref,1,800,58
2978630,register,1,177,95
2977343,search_other,2,2108,29
2973796,search_user,3,43700,62
2972652,search_user,1,10662,120
2971018,register,1,1123,6
2968162,search_multi,1,2363,14
2967523,detail,2,19179,80
2966896,mypage_scout,4,4031,105
2999265,register,2,863,113
2997523,search_other,2,6085,1259
2996172,register,1,530,81
2994438,mypage_consider,1,0,26
2994825,detail,1,11636,84
2983502,search_user,2,12157,97
2980236,edit_hope,2,2572,283
2980751,else,2,1852,521
2980561,detail,2,11426,16
2979114,mypage_scout,1,1364,11
2978239,search_other,1,1279,31
2978146,register,1,0,8
2976156,edit_hope,4,488,134
2972636,register,1,861,377
2971022,else,2,2596,180
2970244,register,2,0,75
2968833,register,1,388,84
2967716,register,1,367,16
2966851,search_user,2,8884,206
2970394,else,1,4770,48
2965209,detail,2,4452,35
2999126,mypage_index,1,2064,9
2997015,search_other,1,4953,473
2985383,search_other,1,85,19
2984968,mypage_index,2,3574,107
2983801,register,1,0,299
2983470,else,2,185,27
2982068,mypage_index,1,270,33
2980871,else,4,11525,411
2981844,register,2,129,63
2980780,search_other,2,0,87
2981215,register,3,623,53
2976405,search_other,3,7936,96
2974559,search_multi,2,8229,160
2972840,login,3,258,174
2972676,register,1,1627,19
2971445,register,1,541,25
2969664,search_user,4,32735,95
2969077,search_pref,1,397,118
2973091,detail,1,9327,107
2971853,register,1,1006,25
2989993,search_user,6,24234,158
2970603,login,3,132,116
2969406,mypage_index,1,764,191
2966409,mypage_index,1,1058,20
2965524,mypage_index,2,3210,62
2989742,search_other,6,3700,110760
2998536,register,2,329,91
2981592,register,1,377,9
2981074,detail,9,10557,557
2979633,mypage_index,1,1876,73
2980473,search_user,3,4461,262
2979139,mypage_consider,1,3288,4
2976480,search_user,6,48666,243
2976134,mypage_index,1,1152,6
2975116,register,1,699,43
2973949,detail,4,29019,197
2972564,detail,3,9905,201
2971368,search_other,1,87,3
2971242,detail,4,28000,8700
2966389,mypage_consider,3,1678,144
2967096,search_other,1,3893,89
2966109,mypage_index,2,1879,64
2965856,search_city,1,7200,26
2965630,register,2,200,86
2970708,search_other,1,5,2521
2995978,mypage_scout,4,2900,58094
2977966,login,1,647,9999
2996203,register,1,0,907
2993939,mypage_index,4,2203,574
2992868,register,1,0,35
2979024,register,1,693,29
2975494,detail,5,6408,621
2975447,register,1,264,33
2975318,search_other,1,106,7
2972706,search_user,3,44500,1384
2970613,login,1,44,512
2970424,search_multi,2,10608,71
2970120,detail,4,6922,207
2971060,search_multi,2,105,57
2968331,mypage_index,3,2531,49
2967942,detail,6,19600,462
2967398,mypage_index,2,1363,136
2966952,search_pref,1,0,10
2965710,search_user,3,16568,102
2965087,detail,6,16452,1777
2969988,search_other,7,3737,89419
2997887,search_user,1,753,2
2983612,mypage_scout,1,1621,27
2983011,entry,3,3468,98
2981633,mypage_scout,4,2066,249
2980848,mypage_index,2,118,58
2980085,register,1,573,2
2979208,search_user,3,230,104
2975496,register,2,895,11
2975456,register,2,966,34
2972680,register,1,415,27
2972574,search_multi,2,4040,470
2967220,mypage_index,2,2443,29
2966501,register,2,912,57
2965941,register,1,206,48
2976270,search_other,2,1782,3594
2999284,entry,1,0,48
2994113,else,1,44,1646
2994295,search_other,2,680,771
2990283,search_other,2,846,492
2986390,else,1,18,56
2982745,detail,1,6177,18
2982601,search_multi,1,855,206
2980222,register,2,576,29
2980078,detail,1,1821,14
2977343,register,2,598,79
2975777,search_pref,5,32365,183
2975803,detail,2,3683,47
2977687,search_user,3,3875,150
2975896,else,1,2451,184
2973044,search_other,5,30635,406
2966646,detail,1,3684,17
2966619,search_other,3,4478,196
2965656,mypage_index,1,880,18
3000400,search_other,3,3193,3428
3000216,register,1,499,30
2991472,search_user,1,2278,33
2991800,search_city,1,0,46
2990669,register,1,0,48
2986750,register,1,0,193
2986499,register,1,160,136
2980378,mypage_index,2,300,31
2978687,detail,5,38404,1324
2977424,else,1,1346,13
2976677,register,1,842,24
2975278,register,1,0,18
2974876,detail,1,25739,101
2974004,search_multi,2,2386,387
2970607,search_multi,2,1139,701
2968356,edit_resume,1,808,13
2967565,mypage_scout,2,1350,87
2967675,detail,5,12290,1909
2967373,register,1,633,21
2966973,detail,1,4297,136
2965011,else,1,4126,154
2965216,search_multi,1,3081,32
3000124,mypage_index,1,394,22
2998496,search_user,3,24137,170
2992338,detail,6,12277,177
2990395,search_multi,1,1986,939
2980826,search_pref,1,738,22
2979879,search_user,4,33992,496
2979327,register,1,0,40
2974784,else,4,3264,317
2983316,search_user,2,1854,158
2971433,edit_hope,2,3200,19
2969487,search_other,2,5037,23
2969639,search_other,1,5034,6
2967461,detail,3,1159,190
2967109,detail,1,5913,8
2966213,mypage_scout,1,874,6
2965657,search_multi,2,13121,248
2965656,search_other,3,23961,135
